PARID,AGAPPL,TOTAL ACRES,USE,USE ACRES
"F20000333880200","2294","154.231","WOOD","0.045"
"F20000333880200","2294","154.231","WOOD","0.106"
"F20000333880200","2294","154.231","WOOD","0.259"
"F20000333880200","2294","154.231","WOOD","0.382"
"F20000333880200","2294","154.231","WOOD","0.958"
"F20000333880200","2294","154.231","WOOD","1.113"
"F20000333880200","2294","154.231","WOOD","1.422"
"F20000333880200","2294","154.231","WOOD","1.603"
"F20000334280000","2509","49.028","ROW","0.245"
"F20000334280000","2509","49.028","CONP","0.264"
"F20000334280000","2509","49.028","CONP","2.436"
"F20000334280000","2509","49.028","CROP","26.09"
"F20000334280000","2509","49.028","CROP","5.694"
"F20000334280000","2509","49.028","CROP","13.036"
"F20000334280000","2509","49.028","DTCH","1.263"
"F20000334280500","2966","26.099","ROW","0.696"
"F20000334280500","2966","26.099","CROP","5.057"
"F20000334280500","2966","26.099","CROP","5.432"
"F20000334280500","2966","26.099","CROP","13.204"
"F20000334280500","2966","26.099","DTCH","1.71"
"F20000334480000","2758","18.14","ROW","0.808"
"F20000334480000","2758","18.14","CROP","0.076"
"F20000334480000","2758","18.14","CROP","15.794"
"F20000334480000","2758","18.14","DTCH","1.462"
"F20000334520000","2758","78.5","ROW","0.787"
"F20000334520000","2758","78.5","CROP","6.604"
"F20000334520000","2758","78.5","CROP","6.672"
"F20000334520000","2758","78.5","CROP","9.317"
"F20000334520000","2758","78.5","CROP","15.566"
"F20000334520000","2758","78.5","CROP","38.656"
"F20000334520000","2758","78.5","WOOD","0.146"
"F20000334520000","2758","78.5","WOOD","0.202"
"F20000334520000","2758","78.5","WOOD","0.212"
"F20000334520000","2758","78.5","WOOD","0.338"
"F20000334600000","2758","60","ROW","0.308"
"F20000334600000","2758","60","CROP","55.392"
"F20000334600000","2758","60","DTCH","0.425"
"F20000334600000","2758","60","WOOD","3.875"
"F20000334640000","2758","61","ROW","0.448"
"F20000334640000","2758","61","CROP","58.203"
"F20000334640000","2758","61","DTCH","2.349"
"F20000334720100","2758","33.52","ROW","1.333"
"F20000334720100","2758","33.52","CROP","32.187"
"F20000334760000","2758","40","ROW","0.4"
"F20000334760000","2758","40","CROP","7.985"
"F20000334760000","2758","40","CROP","29.952"
"F20000334760000","2758","40","DTCH","1.663"
"F20000334800000","2758","20","CROP","13.959"
"F20000334800000","2758","20","DTCH","0.056"
"F20000334800000","2758","20","WOOD","5.985"
"F20000334840000","2758","35","ROW","0.23"
"F20000334840000","2758","35","CROP","9.178"
"F20000334840000","2758","35","CROP","24.175"
"F20000334840000","2758","35","DTCH","1.357"
"F20000334840000","2758","35","WOOD","0.06"
"F20000334840200","2758","1","ROW","0.069"
"F20000334840200","2758","1","CROP","0.785"
"F20000334840200","2758","1","DTCH","0.146"
"F20000334880100","2758","41.479","ROW","0.621"
"F20000334880100","2758","41.479","CROP","40.858"
"F20000335000000","2695","2.65","CROP","0.133"
"F20000335000000","2695","2.65","CROP","0.531"
"F20000335000000","2695","2.65","CROP","0.986"
"F20000335000000","2695","2.65","HOME","1"
"F20000335280200","2359","102.548","ROW","2.036"
"F20000335280200","2359","102.548","CROP","1.078"
"F20000335280200","2359","102.548","CROP","1.094"
"F20000335280200","2359","102.548","CROP","12.649"
"F20000335280200","2359","102.548","CROP","83.947"
"F20000335280200","2359","102.548","DTCH","1.744"
"F20000335400000","1321","44.699","ROW","0.628"
"F20000335400000","1321","44.699","CROP","0.284"
"F20000335400000","1321","44.699","CROP","9.607"
"F20000335400000","1321","44.699","CROP","13.002"
"F20000335400000","1321","44.699","CROP","20.568"
"F20000335400000","1321","44.699","DTCH","0.362"
"F20000335400000","1321","44.699","WOOD","0.015"
"F20000335400000","1321","44.699","WOOD","0.304"
"F20000335400000","1321","44.699","WOOD","4.929"
"F20000335400700","207","16.357","ROW","0.394"
"F20000335400700","207","16.357","CROP","1.885"
"F20000335400700","207","16.357","CROP","3.793"
"F20000335400700","207","16.357","CROP","9.987"
"F20000335400700","207","16.357","DTCH","0.298"
"F20000335560000","1777","80","ROW","1.84"
"F20000335560000","1777","80","CROP","29.95"
"F20000335560000","1777","80","CROP","36.176"
"F20000335560000","1777","80","HOME","1"
"F20000335560000","1777","80","WOOD","2.893"
"F20000335560000","1777","80","WOOD","8.141"
"F20000336240000","999999","26.832","ROW","0.496"
"F20000336240000","999999","26.832","CROP","0.386"
"F20000336240000","999999","26.832","CROP","5.035"
"F20000336240000","999999","26.832","CROP","20.907"
"F20000336240000","999999","26.832","WOOD","0.008"
"F20000336280000","2696","10.163","ROW","0.267"
"F20000336280000","2696","10.163","CROP","0.103"
"F20000336280000","2696","10.163","CROP","0.378"
"F20000336280000","2696","10.163","CROP","0.869"
"F20000336280000","2696","10.163","DTCH","1.4"
"F20000336280000","2696","10.163","WOOD","1.659"
"F20000336280000","2696","10.163","WOOD","2.725"
"F20000336280000","2696","10.163","WOOD","2.762"
"F20000336280100","2861","6.868","ROW","0.21"
"F20000336280100","2861","6.868","CROP","4.971"
"F20000336280100","2861","6.868","DTCH","0.687"
"F20000336280100","2861","6.868","HOME","1"
"F20000336280200","1942","13.657","ROW","0.222"
"F20000336280200","1942","13.657","CROP","0.376"
"F20000336280200","1942","13.657","CROP","11.896"
"F20000336280200","1942","13.657","DTCH","1.163"
"F20000336280300","1942","27.462","ROW","0.211"
"F20000336280300","1942","27.462","CROP","0.41"
"F20000336280300","1942","27.462","CROP","0.979"
"F20000336280300","1942","27.462","CROP","6.058"
"F20000336280300","1942","27.462","CROP","16.786"
"F20000336280300","1942","27.462","DTCH","1.949"
"F20000336280300","1942","27.462","WOOD","0.333"
"F20000336280300","1942","27.462","WOOD","0.736"
"F20000336360000","2359","36.15","ROW","1.346"
"F20000336360000","2359","36.15","CROP","0.186"
"F20000336360000","2359","36.15","CROP","3.942"
"F20000336360000","2359","36.15","CROP","5.971"
"F20000336360000","2359","36.15","CROP","24.705"
"F20000336600100","9","11.001","ROW","0.116"
"F20000336600100","9","11.001","CROP","0.924"
"F20000336600100","9","11.001","CROP","9.938"
"F20000336600100","9","11.001","WOOD","0.023"
"F20000336600200","1873","66.938","ROW","0.381"
"F20000336600200","1873","66.938","CONP","1.64"
"F20000336600200","1873","66.938","CROP","2.381"
"F20000336600200","1873","66.938","CROP","54.855"
"F20000336600200","1873","66.938","WOOD","7.681"
"F20000336680000","2411","102.203","ROW","3.08"
"F20000336680000","2411","102.203","CROP","1.24"
"F20000336680000","2411","102.203","CROP","1.466"
"F20000336680000","2411","102.203","CROP","3.423"
"F20000336680000","2411","102.203","CROP","9.159"
"F20000336680000","2411","102.203","CROP","13.027"
"F20000336680000","2411","102.203","CROP","67.412"
"F20000336680000","2411","102.203","DTCH","3.396"
"F20000336680100","3170","5.014","ROW","0.012"
"F20000336680100","3170","5.014","ROW","0.051"
"F20000336680100","3170","5.014","ROW","0.068"
"F20000336680100","3170","5.014","ROW","0.155"
"F20000336680100","3170","5.014","CONP","0.03"
"F20000336680100","3170","5.014","CONP","0.285"
"F20000336680100","3170","5.014","CONP","0.485"
"F20000336680100","3170","5.014","CROP","0.035"
"F20000336680100","3170","5.014","CROP","0.054"
"F20000336680100","3170","5.014","CROP","1.01"
"F20000336680100","3170","5.014","CROP","1.829"
"F20000336680100","3170","5.014","HOME","1"
"F20000337080000","1684","62.733","ROW","0.042"
"F20000337080000","1684","62.733","CONP","0.366"
"F20000337080000","1684","62.733","CONP","3.361"
"F20000337080000","1684","62.733","CONP","3.867"
"F20000337080000","1684","62.733","CONP","5.124"
"F20000337080000","1684","62.733","CROP","0.024"
"F20000337080000","1684","62.733","CROP","0.563"
"F20000337080000","1684","62.733","CROP","1.657"
"F20000337080000","1684","62.733","CROP","2.921"
"F20000337080000","1684","62.733","CROP","3.439"
"F20000337080000","1684","62.733","CROP","24.157"
"F20000337080000","1684","62.733","DTCH","1.58"
"F20000337080000","1684","62.733","DTCH","1.565"
"F20000337080000","1684","62.733","WOOD","0.678"
"F20000337080000","1684","62.733","WOOD","0.718"
"F20000337080000","1684","62.733","WOOD","3.098"
"F20000337080000","1684","62.733","WOOD","3.161"
"F20000337080000","1684","62.733","WOOD","6.412"
"F20000337080200","1684","10.003","ROW","0.442"
"F20000337080200","1684","10.003","CROP","0.001"
"F20000337080200","1684","10.003","CROP","0.024"
"F20000337080200","1684","10.003","CROP","0.249"
"F20000337080200","1684","10.003","CROP","4.458"
"F20000337080200","1684","10.003","DTCH","0.547"
"F20000337080200","1684","10.003","WOOD","0.083"
"F20000337080200","1684","10.003","WOOD","1.563"
"F20000337080200","1684","10.003","WOOD","2.636"
"F20000337120000","1162","159.443","ROW","0.105"
"F20000337120000","1162","159.443","ROW","1.175"
"F20000337120000","1162","159.443","ROW","3.332"
"F20000337120000","1162","159.443","CONP","0.51"
"F20000337120000","1162","159.443","CONP","2.373"
"F20000337120000","1162","159.443","CONP","2.507"
"F20000337120000","1162","159.443","CROP","0.278"
"F20000337120000","1162","159.443","CROP","80.38"
"F20000337120000","1162","159.443","CROP","8.003"
"F20000337120000","1162","159.443","CROP","35.343"
"F20000337120000","1162","159.443","DTCH","0.216"
"F20000337120000","1162","159.443","DTCH","0.996"
"F20000337120000","1162","159.443","DTCH","1.004"
"F20000337120000","1162","159.443","HOME","1"
"F20000337120000","1162","159.443","WOOD","5.423"
"F20000337120000","1162","159.443","WOOD","16.798"
"F20000337240000","645","78.94","ROW","1.04"
"F20000337240000","645","78.94","CROP","0.51"
"F20000337240000","645","78.94","CROP","1.803"
"F20000337240000","645","78.94","CROP","3.118"
"F20000337240000","645","78.94","CROP","5.574"
"F20000337240000","645","78.94","CROP","5.672"
"F20000337240000","645","78.94","CROP","5.746"
"F20000337240000","645","78.94","CROP","11.817"
"F20000337240000","645","78.94","CROP","12.687"
"F20000337240000","645","78.94","CROP","23.102"
"F20000337240000","645","78.94","DTCH","2.557"
"F20000337240000","645","78.94","WOOD","0.41"
"F20000337240000","645","78.94","WOOD","0.025"
"F20000337240000","645","78.94","WOOD","0.224"
"F20000337240000","645","78.94","WOOD","0.329"
"F20000337240000","645","78.94","WOOD","1.223"
"F20000337240000","645","78.94","WOOD","3.103"
"F20000337320000","161","140","ROW","2.821"
"F20000337320000","161","140","CROP","8.388"
"F20000337320000","161","140","CROP","109.668"
"F20000337320000","161","140","WOOD","3.391"
"F20000337320000","161","140","WOOD","15.732"
"F20000337360000","158","17.99","ROW","0.31"
"F20000337360000","158","17.99","CROP","16.923"
"F20000337360000","158","17.99","DTCH","0.757"
"F20000337520000","2498","119.35","ROW","0.45"
"F20000337520000","2498","119.35","CROP","18.86"
"F20000337520000","2498","119.35","CROP","8.991"
"F20000337520000","2498","119.35","CROP","11.325"
"F20000337520000","2498","119.35","CROP","12.343"
"F20000337520000","2498","119.35","CROP","12.615"
"F20000337520000","2498","119.35","CROP","26.237"
"F20000337520000","2498","119.35","DTCH","3.168"
"F20000337520000","2498","119.35","WOOD","0.333"
"F20000337520000","2498","119.35","WOOD","7.667"
"F20000337520000","2498","119.35","WOOD","8.333"
"F20000337520000","2498","119.35","WOOD","9.028"
"F20000337560000","2499","82","ROW","2.269"
"F20000337560000","2499","82","CROP","12.9"
"F20000337560000","2499","82","CROP","12.022"
"F20000337560000","2499","82","CROP","17.998"
"F20000337560000","2499","82","CROP","35.811"
"F20000337560000","2499","82","HOME","1"
"F20000337600000","1239","83.3","ROW","0.601"
"F20000337600000","1239","83.3","CROP","0.82"
"F20000337600000","1239","83.3","CROP","32.57"
"F20000337600000","1239","83.3","CROP","34.83"
"F20000337600000","1239","83.3","CROP","5.209"
"F20000337600000","1239","83.3","CROP","5.313"
"F20000337600000","1239","83.3","DTCH","2.957"
"F20000337600000","1239","83.3","HOME","1"
"F20000337720000","2508","69.567","ROW","0.736"
"F20000337720000","2508","69.567","CROP","67.831"
"F20000337720000","2508","69.567","HOME","1"
"F20000337880100","680","71.05","ROW","2.798"
"F20000337880100","680","71.05","CROP","0.699"
"F20000337880100","680","71.05","CROP","1.983"
"F20000337880100","680","71.05","CROP","2.006"
"F20000337880100","680","71.05","CROP","3.126"
"F20000337880100","680","71.05","CROP","3.913"
"F20000337880100","680","71.05","CROP","15.037"
"F20000337880100","680","71.05","CROP","15.248"
"F20000337880100","680","71.05","CROP","16.281"
"F20000337880100","680","71.05","DTCH","1.595"
"F20000337880100","680","71.05","WOOD","0.208"
"F20000337880100","680","71.05","WOOD","0.546"
"F20000337880100","680","71.05","WOOD","0.992"
"F20000337880100","680","71.05","WOOD","6.618"
"F20000337920000","2902","38.999","ROW","0.43"
"F20000337920000","2902","38.999","ROW","0.98"
"F20000337920000","2902","38.999","CONP","0.09"
"F20000337920000","2902","38.999","CONP","0.159"
"F20000337920000","2902","38.999","CONP","1.288"
"F20000337920000","2902","38.999","CROP","0.745"
"F20000337920000","2902","38.999","CROP","2.314"
"F20000337920000","2902","38.999","CROP","11.906"
"F20000337920000","2902","38.999","CROP","20.084"
"F20000337920000","2902","38.999","DTCH","0.412"
"F20000337920000","2902","38.999","WOOD","0.54"
"F20000337920000","2902","38.999","WOOD","0.051"
"F20000337960000","2520","68.023","ROW","0.774"
"F20000337960000","2520","68.023","CROP","9.661"
"F20000337960000","2520","68.023","CROP","53.938"
"F20000337960000","2520","68.023","DTCH","2.65"
"F20000337960000","2520","68.023","HOME","1"
"F20000338000000","2514","41.553","ROW","1.007"
"F20000338000000","2514","41.553","CROP","2.243"
"F20000338000000","2514","41.553","CROP","37.379"
"F20000338000000","2514","41.553","DTCH","0.924"
"F20000338040000","2695","4.98","CROP","2.74"
"F20000338040000","2695","4.98","CROP","1.828"
"F20000338040000","2695","4.98","WOOD","0.154"
"F20000338040000","2695","4.98","WOOD","0.258"
"F20000338120000","2837","7.67","CROP","1.796"
"F20000338120000","2837","7.67","CROP","5.874"
"F20000338160000","2514","25","CROP","2.369"
"F20000338160000","2514","25","CROP","3.082"
"F20000338160000","2514","25","CROP","4.853"
"F20000338160000","2514","25","CROP","14.696"
"F20000338200000","2514","39.37","ROW","0.332"
"F20000338200000","2514","39.37","CROP","38.038"
"F20000338200000","2514","39.37","HOME","1"
"F20000338240000","2514","6","CROP","1.1"
"F20000338240000","2514","6","CROP","4.9"
"F20000338280000","2514","40","CROP","39.25"
"F20000338280000","2514","40","DTCH","0.75"
"F20000338320000","2514","50","ROW","0.559"
"F20000338320000","2514","50","CROP","48.194"
"F20000338320000","2514","50","DTCH","1.247"
"F20000338440100","1981","2.502","ROW","0.201"
"F20000338440100","1981","2.502","CROP","1.301"
"F20000338440100","1981","2.502","HOME","1"
"F20000338440200","1981","64.911","ROW","0.034"
"F20000338440200","1981","64.911","CROP","3.375"
"F20000338440200","1981","64.911","CROP","60.705"
"F20000338440200","1981","64.911","DTCH","0.518"
"F20000338440200","1981","64.911","WOOD","0.279"
"F20000338480000","2514","10.019","ROW","0.731"
"F20000338480000","2514","10.019","CROP","8.512"
"F20000338480000","2514","10.019","DTCH","0.776"
"F20000338480100","2758","9.981","ROW","0.303"
"F20000338480100","2758","9.981","CROP","8.903"
"F20000338480100","2758","9.981","DTCH","0.775"
"F20000338520000","2514","31.763","CROP","30.422"
"F20000338520000","2514","31.763","DTCH","0.963"
"F20000338520000","2514","31.763","WOOD","0.378"
"F20000338520200","999999","10","ROW","0.375"
"F20000338520200","999999","10","CROP","0.958"
"F20000338520200","999999","10","CROP","8.667"
"F20000338560000","2514","53.837","ROW","1.671"
"F20000338560000","2514","53.837","CROP","0.604"
"F20000338560000","2514","53.837","CROP","50.198"
"F20000338560000","2514","53.837","DTCH","1.364"
"F20000338640000","999999","69.598","ROW","0.271"
"F20000338640000","999999","69.598","CROP","7.305"
"F20000338640000","999999","69.598","CROP","10.094"
"F20000338640000","999999","69.598","CROP","37.788"
"F20000338640000","999999","69.598","WOOD","0.049"
"F20000338640000","999999","69.598","WOOD","1.322"
"F20000338640000","999999","69.598","WOOD","12.769"
"F20000338640200","1094","3.015","ROW","0.247"
"F20000338640200","1094","3.015","CROP","1.133"
"F20000338640200","1094","3.015","CROP","1.635"
"F20000338680000","2672","77.697","ROW","2.552"
"F20000338680000","2672","77.697","CONP","0.088"
"F20000338680000","2672","77.697","CONP","3.292"
"F20000338680000","2672","77.697","CROP","2.464"
"F20000338680000","2672","77.697","CROP","7.909"
"F20000338680000","2672","77.697","CROP","8.373"
"F20000338680000","2672","77.697","CROP","19.527"
"F20000338680000","2672","77.697","CROP","29.008"
"F20000338680000","2672","77.697","DTCH","1.879"
"F20000338680000","2672","77.697","WOOD","0.003"
